FECHA,DEPARTAMENTO,MuNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA EMPLEADA,EDAD,SEXO,ESTADO CIVIL,CLASE DE EMPLEADO,ESCOLARIDAD
04/05/2011 00:00:00,SANTANDER,FLORIDABLANCA,Martes,10:30:00 PM,ALTO VIENTO I,URBANA,CASAS DE HABITACION,CONTUNDENTES,17,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/05/2011 00:00:00,SANTANDER,PIEDECUESTA,Martes,07:00:00 PM,VDA. GUATIGUARA,RURAL,CASAS DE HABITACION,CONTUNDENTES,42,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/05/2011 00:00:00,SANTANDER,SAN GIL,Martes,07:00:00 PM,VILLA OLIMPICA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,22,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/05/2011 00:00:00,SUCRE,SINCELEJO (CT),Martes,10:30:00 AM,CENTRO,URBANA,OFICINAS,CONTUNDENTES,21,MASCULINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/05/2011 00:00:00,SUCRE,SINCELEJO (CT),Martes,07:00:00 PM,CALLE CAUCA,URBANA,VIAS PUBLICAS,CONTUNDENTES,35,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/05/2011 00:00:00,VALLE,CALI (CT),Martes,12:00:00 AM,SANTA ELENA E10,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,56,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/05/2011 00:00:00,VALLE,CALI (CT),Martes,09:00:00 AM,MUNICIPAL E8,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
04/05/2011 00:00:00,VALLE,CALI (CT),Martes,09:45:00 AM,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA BLANCA,33,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/05/2011 00:00:00,VALLE,CALI (CT),Martes,12:30:00 PM,SIETE DE AGOSTO E7,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,77,MASCULINO,SOLTERO,DESEMPLEADO,PRIMARIA
04/05/2011 00:00:00,VALLE,CALI (CT),Martes,02:00:00 PM,LOS LIBERTADORES E3,URBANA,VIAS PUBLICAS,CONTUNDENTES,18,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
04/05/2011 00:00:00,VALLE,CALI (CT),Martes,02:00:00 PM,NUEVA FLORESTA E12,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,51,MASCULINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
04/05/2011 00:00:00,VALLE,CALI (CT),Martes,11:30:00 PM,SAN JUDAS TADEO I E10,URBANA,VIAS PUBLICAS,CONTUNDENTES,25,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/05/2011 00:00:00,VALLE,CANDELARIA,Martes,05:30:00 PM,SAN CRISTOBAL (23-3),URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,31,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
04/05/2011 00:00:00,VALLE,GUADALAJARA DE BUGA,Martes,12:00:00 PM,VDA. SANTA BARBARA,URBANA,CASAS DE HABITACION,CONTUNDENTES,45,MASCULINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
04/05/2011 00:00:00,VALLE,SEVILLA,Martes,07:30:00 AM,LAS GARZAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,46,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
04/05/2011 00:00:00,VALLE,YUMBO,Martes,07:00:00 PM,VIA CALI YUMBO (25-1 25-2),RURAL,BODEGAS Y SIMILARES,CONTUNDENTES,27,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,AMAZONAS,LETICIA (CT),Jueves,09:18:00 AM,PORVENIR,URBANA,VIAS PUBLICAS,CONTUNDENTES,62,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
04/07/2011 00:00:00,ANTIOQUIA,ITAGUI,Jueves,09:40:00 AM,SAN GABRIEL,URBANA,VIAS PUBLICAS,CONTUNDENTES,29,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/07/2011 00:00:00,ANTIOQUIA,ITAGUI,Jueves,11:15:00 AM,SAN FRANCISCO,URBANA,VIAS PUBLICAS,CONTUNDENTES,29,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/07/2011 00:00:00,ANTIOQUIA,LA CEJA,Jueves,12:30:00 AM,OBREROS DE CRISTO,URBANA,VIAS PUBLICAS,CONTUNDENTES,23,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/07/2011 00:00:00,CASANARE,PAZ DE ARIPORO,Jueves,04:00:00 AM,PANORAMA,URBANA,VIAS PUBLICAS,NO REPORTADO,72,FEMENINO,NO REPORTADO,AMA DE CASA,NO REPORTADO
04/07/2011 00:00:00,CUNDINAMARCA,LA PALMA,Jueves,12:00:00 PM,-,URBANA,VIAS PUBLICAS,NO REPORTADO,31,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,HUILA,GIGANTE,Jueves,07:30:00 PM,VEREDA PUERTO SECO,RURAL,CASAS DE HABITACION,CONTUNDENTES,21,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
04/07/2011 00:00:00,MAGDALENA,SANTA MARTA (CT),Jueves,05:15:00 PM,OCHO DE NOVIEMBRE,URBANA,VIAS PUBLICAS,CONTUNDENTES,12,MASCULINO,SOLTERO,ESTUDIANTE,SECUNDARIA
04/07/2011 00:00:00,META,VILLAVICENCIO (CT),Jueves,09:22:00 AM,VILLA JULIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,35,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/07/2011 00:00:00,META,VILLAVICENCIO (CT),Jueves,03:52:00 PM,KIRPA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,,FEMENINO,NO REPORTADO,NO REPORTA,NO REPORTADO
04/07/2011 00:00:00,RISARALDA,DOSQUEBRADAS,Jueves,12:00:00 PM,VILLA DEL CAMPO,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,UNION LIBRE,AGRICULTOR,SECUNDARIA
04/07/2011 00:00:00,RISARALDA,PEREIRA (CT),Jueves,05:00:00 PM,INTERMEDIO (V/SANTANA),URBANA,VIAS PUBLICAS,CONTUNDENTES,33,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,RISARALDA,PEREIRA (CT),Jueves,10:35:00 PM,SAMARIA II,URBANA,CASAS DE HABITACION,ARMA BLANCA,39,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
04/07/2011 00:00:00,RISARALDA,PEREIRA (CT),Jueves,10:40:00 PM,VILLA VERDE,URBANA,CASAS DE HABITACION,CONTUNDENTES,45,FEMENINO,SEPARADO,AMA DE CASA,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,BARRANCABERMEJA,Jueves,10:00:00 PM,PRIMERO DE MAYO,URBANA,VIAS PUBLICAS,CONTUNDENTES,26,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Jueves,07:00:00 AM,CIUDADELA REAL DE MINAS,URBANA,APARTAMENTO EN CONJUNTO CERRADO,CONTUNDENTES,47,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Jueves,08:20:00 AM,ALVAREZ,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Jueves,06:45:00 PM,PABLO VI,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Jueves,07:00:00 PM,SAN ALONSO,URBANA,CASAS DE HABITACION,CONTUNDENTES,36,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Jueves,07:30:00 PM,SAN ALONSO,URBANA,VIAS PUBLICAS,CONTUNDENTES,27,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Jueves,07:33:00 PM,MANUELA BELTRAN I,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Jueves,08:00:00 PM,COMUNEROS,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,MASCULINO,UNION LIBRE,COMERCIANTE,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,FLORIDABLANCA,Jueves,11:00:00 AM,LA PAZ,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,FLORIDABLANCA,Jueves,06:45:00 PM,LA CUMBRE,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,SAN GIL,Jueves,02:29:00 PM,LA GRUTA,URBANA,CASAS DE HABITACION,CONTUNDENTES,45,FEMENINO,UNION LIBRE,COMERCIANTE,SECUNDARIA
04/07/2011 00:00:00,SANTANDER,TONA,Jueves,12:00:00 AM,BUCARAMANGA-PAMPLONA,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/07/2011 00:00:00,SUCRE,SINCELEJO (CT),Jueves,11:30:00 AM,CIUDADELA UNIVERSITARIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,VALLE,CALI (CT),Jueves,11:00:00 AM,LOS SAUCES E11,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,30,FEMENINO,UNION LIBRE,INDEPENDIENTE,TECNICO
04/07/2011 00:00:00,VALLE,CALI (CT),Jueves,08:30:00 PM,JUNIN E9,URBANA,VIAS PUBLICAS,CONTUNDENTES,28,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,TECNOLOGO
04/07/2011 00:00:00,VALLE,CALI (CT),Jueves,10:00:00 PM,LAUREANO GOMEZ E15,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,23,MASCULINO,CASADO,INDEPENDIENTE,SECUNDARIA
04/07/2011 00:00:00,VALLE,GUADALAJARA DE BUGA,Jueves,01:19:00 PM,VALLE REAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,UNION LIBRE,SECTOR IND,SECUNDARIA
04/07/2011 00:00:00,VALLE,GUADALAJARA DE BUGA,Jueves,07:30:00 PM,SANTA BARBARA,URBANA,CASAS DE HABITACION,CONTUNDENTES,55,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/07/2011 00:00:00,VALLE,PALMIRA,Jueves,11:16:00 AM,CGTO ROZO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,25,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/07/2011 00:00:00,VALLE,PALMIRA,Jueves,01:00:00 PM,ZAMORANO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,39,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,ANTIOQUIA,BELLO,Viernes,11:35:00 AM,SALENTO,URBANA,CASAS DE HABITACION,CONTUNDENTES,42,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
04/08/2011 00:00:00,CALDAS,PENSILVANIA,Viernes,09:55:00 AM,-,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,FEMENINO,UNION LIBRE,AGRICULTOR,ANALFABETA
04/08/2011 00:00:00,CASANARE,PAZ DE ARIPORO,Viernes,04:00:00 PM,PANORAMA,URBANA,VIAS PUBLICAS,CONTUNDENTES,37,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO
04/08/2011 00:00:00,HUILA,NEIVA (CT),Viernes,12:00:00 AM,NEIVA YA,URBANA,CASAS DE HABITACION,CONTUNDENTES,41,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/08/2011 00:00:00,HUILA,NEIVA (CT),Viernes,08:00:00 AM,CAMILO TORRES,URBANA,CASAS DE HABITACION,CONTUNDENTES,20,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
04/08/2011 00:00:00,HUILA,NEIVA (CT),Viernes,12:00:00 PM,TIMANCO,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/08/2011 00:00:00,HUILA,NEIVA (CT),Viernes,07:30:00 PM,EL LIMONAR,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/08/2011 00:00:00,HUILA,NEIVA (CT),Viernes,11:25:00 PM,JOSE EUSTACIO RIVERA,URBANA,CASAS DE HABITACION,CONTUNDENTES,57,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,HUILA,PITALITO,Viernes,09:00:00 PM,LA PRADERA,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
04/08/2011 00:00:00,META,VILLAVICENCIO (CT),Viernes,08:00:00 AM,VENECIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,10,MASCULINO,SOLTERO,NO REPORTA,PRIMARIA
04/08/2011 00:00:00,META,VILLAVICENCIO (CT),Viernes,09:00:00 AM,PARQUES DE SEVILLA IV,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,43,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/08/2011 00:00:00,META,VILLAVICENCIO (CT),Viernes,12:30:00 PM,BRISAS DEL GUATIQUIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,38,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,NORTE DE SANTANDER,EL CARMEN,Viernes,01:00:00 AM,BARRIO LA FABRICA,URBANA,CASAS DE HABITACION,CONTUNDENTES,51,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,RISARALDA,DOSQUEBRADAS,Viernes,04:20:00 PM,EL JAPON,URBANA,VIAS PUBLICAS,CONTUNDENTES,28,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/08/2011 00:00:00,RISARALDA,PEREIRA (CT),Viernes,11:00:00 AM,BARRIO NUEVO CAIMALITO,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
04/08/2011 00:00:00,RISARALDA,PEREIRA (CT),Viernes,11:27:00 AM,LA UNION,URBANA,CASAS DE HABITACION,CONTUNDENTES,28,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
04/08/2011 00:00:00,SANTANDER,PIEDECUESTA,Viernes,08:00:00 PM,CENTRO P/TA,URBANA,CASAS DE HABITACION,CONTUNDENTES,19,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/08/2011 00:00:00,SANTANDER,SAN GIL,Viernes,07:25:00 PM,EL CENTRO,URBANA,TIENDA,CONTUNDENTES,20,FEMENINO,SOLTERO,ESTUDIANTE,SUPERIOR
04/08/2011 00:00:00,SANTANDER,SOCORRO,Viernes,09:30:00 AM,VRDA  SAN LORENZO,RURAL,VIAS PUBLICAS,CONTUNDENTES,26,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,SANTANDER,SUCRE,Viernes,02:00:00 AM,VRDA QUEBRADA LARGA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,43,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,SUCRE,SINCELEJO (CT),Viernes,01:15:00 PM,SAN LUIS,URBANA,VIAS PUBLICAS,CONTUNDENTES,34,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,12:00:00 AM,LOS PARQUES E5,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,80,FEMENINO,SOLTERO,AMA DE CASA,TECNICO
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,12:00:00 AM,PETECUY II E6,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,35,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,12:00:00 AM,SAN FERNANDO VIEJO E19,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,23,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,12:30:00 AM,PRIMAVERA E11,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,33,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,07:00:00 AM,LA MERCED E3,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,45,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,07:30:00 AM,PETECUY I E6,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,39,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,09:00:00 AM,TERRON COLORADO E1,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,25,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,10:00:00 AM,LLERAS CAMARGO E20,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,60,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,12:00:00 PM,MOJICA E15,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,75,MASCULINO,VIUDO,INDEPENDIENTE,PRIMARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,12:15:00 PM,INV. NUEVE DE ENERO E14,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,32,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,VALLE,CALI (CT),Viernes,05:20:00 PM,JORGE ELIECER GAITAN E6,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,40,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
04/08/2011 00:00:00,VALLE,FLORIDA,Viernes,08:00:00 AM,SAN JORGE,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,22,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,VALLE,OBANDO,Viernes,10:00:00 AM,CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,20,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/08/2011 00:00:00,VALLE,OBANDO,Viernes,04:00:00 PM,CORREGIMIENTO FRIAS,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
04/08/2011 00:00:00,VALLE,YUMBO,Viernes,10:00:00 AM,FLORAL E25,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,53,MASCULINO,SOLTERO,AMA DE CASA,PRIMARIA
04/08/2011 00:00:00,VALLE,YUMBO,Viernes,09:30:00 PM,SAN JORGE E25,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,20,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/10/2011 00:00:00,AMAZONAS,LETICIA (CT),Domingo,07:00:00 AM,BARRIO NUEVO,URBANA,CASAS DE HABITACION,CONTUNDENTES,44,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
04/10/2011 00:00:00,ANTIOQUIA,ITAGUI,Domingo,12:30:00 AM,VDA. LOMA LOS ZULETAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,24,FEMENINO,CASADO,DESEMPLEADO,SECUNDARIA
04/10/2011 00:00:00,CASANARE,HATO COROZAL,Domingo,08:30:00 PM,-,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,42,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/10/2011 00:00:00,CAUCA,PIAMONTE,Domingo,09:00:00 AM,PIAMONTE,URBANA,CASAS DE HABITACION,CONTUNDENTES,,FEMENINO,NO REPORTADO,NO REPORTA,NO REPORTADO
04/10/2011 00:00:00,CAUCA,PUERTO TEJADA,Domingo,09:00:00 AM,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,37,MASCULINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/10/2011 00:00:00,CUNDINAMARCA,GUASCA,Domingo,09:45:00 AM,SAN JUAN BOSCO,URBANA,VIAS PUBLICAS,CONTUNDENTES,43,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
04/10/2011 00:00:00,CUNDINAMARCA,SOACHA,Domingo,05:00:00 AM,VILLA CLARA,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,FEMENINO,SOLTERO,INDEPENDIENTE,PRIMARIA
04/10/2011 00:00:00,GUAJIRA,URIBIA,Domingo,07:00:00 AM,COLOMBIA,RURAL,DENTRO DE LA VIVIENDA,CONTUNDENTES,49,MASCULINO,DIVORCIADO,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,HUILA,NEIVA (CT),Domingo,03:00:00 AM,LOMA LINDA,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,HUILA,NEIVA (CT),Domingo,02:30:00 PM,CHAPINERO,URBANA,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,CASADO,COMERCIANTE,SECUNDARIA
04/10/2011 00:00:00,HUILA,NEIVA (CT),Domingo,08:00:00 PM,EL CORTIJO,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
04/10/2011 00:00:00,MAGDALENA,SANTA MARTA (CT),Domingo,08:30:00 PM,20 DE OCTUBRE,URBANA,VIAS PUBLICAS,CONTUNDENTES,8,FEMENINO,SOLTERO,ESTUDIANTE,PRIMARIA
04/10/2011 00:00:00,MAGDALENA,SANTA MARTA (CT),Domingo,08:30:00 PM,SAN JORGE,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,23,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,MAGDALENA,SANTA MARTA (CT),Domingo,11:30:00 PM,BULEVAR DE LAS ROSAS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,37,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,META,VILLAVICENCIO (CT),Domingo,04:00:00 PM,DOS MIL ALTO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,17,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
04/10/2011 00:00:00,META,VILLAVICENCIO (CT),Domingo,10:00:00 PM,VILLA NIEVES,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,30,MASCULINO,NO REPORTADO,NO REPORTA,NO REPORTADO
04/10/2011 00:00:00,RISARALDA,DOSQUEBRADAS,Domingo,09:30:00 AM,FRAYLES,URBANA,VIAS PUBLICAS,CONTUNDENTES,33,FEMENINO,NO REPORTADO,AMA DE CASA,SECUNDARIA
04/10/2011 00:00:00,RISARALDA,PEREIRA (CT),Domingo,12:00:00 PM,CIUDADELA TOKIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,39,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO
04/10/2011 00:00:00,RISARALDA,PEREIRA (CT),Domingo,12:00:00 PM,SAN MARCOS,URBANA,CASAS DE HABITACION,CONTUNDENTES,15,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
04/10/2011 00:00:00,RISARALDA,PEREIRA (CT),Domingo,02:00:00 PM,PRIMERO DE MAYO,URBANA,CASAS DE HABITACION,CONTUNDENTES,28,FEMENINO,CASADO,ESTUDIANTE,SECUNDARIA
04/10/2011 00:00:00,RISARALDA,PEREIRA (CT),Domingo,08:30:00 PM,PANORAMA I,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,DIVORCIADO,AMA DE CASA,NO REPORTADO
04/10/2011 00:00:00,RISARALDA,PEREIRA (CT),Domingo,11:45:00 PM,LA LIBERTAD (CUBA),URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,RISARALDA,SANTA ROSA DE CABAL,Domingo,08:00:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,31,FEMENINO,CASADO,EMPLEADO PARTICULAR,PRIMARIA
04/10/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Domingo,07:00:00 PM,COLORADOS,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Domingo,08:00:00 PM,ALBANIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,11,MASCULINO,SOLTERO,ESTUDIANTE,SECUNDARIA
04/10/2011 00:00:00,VALLE,CALI (CT),Domingo,04:00:00 PM,VILLA DEL LAGO E13,URBANA,PARQUES,CONTUNDENTES,30,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Domingo,08:00:00 PM,URB. BRISAS DE PROVENZA,URBANA,APARTAMENTO EN CONJUNTO CERRADO,CONTUNDENTES,22,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Domingo,08:30:00 PM,COLORADOS,URBANA,CASAS DE HABITACION,CONTUNDENTES,41,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
04/10/2011 00:00:00,SANTANDER,BUCARAMANGA (CT),Domingo,08:45:00 PM,CAMPO HERMOSO,URBANA,CASAS DE HABITACION,CONTUNDENTES,88,MASCULINO,UNION LIBRE,PENSIONADO,PRIMARIA
